,Bill_No,Sponsor,did_it_pass,No. Cosponsors,dir_degree_centrality_sponsor,dir_pagerank_sponsor,dir_closeness_centrality_sponsor,dir_eigenvector_centrality_sponsor,dir_load_centrality_sponsor,dir_avg_degree_centrality_cosponsor,dir_avg_pagerank_cosponsor,dir_avg_closeness_centrality_cosponsor,dir_avg_eigenvector_centrality_cosponsor,dir_avg_load_centrality_cosponsor,und_degree_centrality_sponsor,und_pagerank_sponsor,und_closeness_centrality_sponsor,und_eigenvector_centrality_sponsor,und_load_centrality_sponsor,und_avg_degree_centrality_cosponsor,und_avg_pagerank_cosponsor,und_avg_closeness_centrality_cosponsor,und_avg_eigenvector_centrality_cosponsor,und_avg_load_centrality_cosponsor
2696,2841,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2697,2842,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2698,2843,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2699,2844,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2700,2845,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2701,2846,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2702,2847,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2703,2848,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2704,2849,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2705,2850,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013648352260978,0.666666666666667,0.080132841515522,0.010382821457771,0,0,0,0,0,0.85,0.009650247351181,0.869565217391304,0.079792127717252,0.005557521427709,0,0,0,0,0
2934,3080,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2935,3081,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2936,3082,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2937,3083,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2938,3084,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2939,3085,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2940,3086,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2941,3087,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2942,3088,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2943,3089,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2944,3090,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2945,3091,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2946,3092,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2947,3093,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2948,3094,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2949,3095,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2950,3096,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2951,3097,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2952,3098,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2953,3099,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2954,3100,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2955,3101,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2956,3102,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2957,3103,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2958,3104,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2959,3105,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013455455269585,0.666666666666667,0.079288745439437,0.010417083352855,0,0,0,0,0,0.85,0.009607106668241,0.869565217391304,0.079861870160907,0.005519757539211,0,0,0,0,0
2963,3109,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013449329127395,0.666666666666667,0.079280964420662,0.010417083352855,0,0,0,0,0,0.85,0.009603461757726,0.869565217391304,0.079844000484693,0.005524926669546,0,0,0,0,0
2964,3110,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013449329127395,0.666666666666667,0.079280964420662,0.010417083352855,0,0,0,0,0,0.85,0.009603461757726,0.869565217391304,0.079844000484693,0.005524926669546,0,0,0,0,0
2966,3112,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013449329127395,0.666666666666667,0.079280964420662,0.010417083352855,0,0,0,0,0,0.85,0.009603461757726,0.869565217391304,0.079844000484693,0.005524926669546,0,0,0,0,0
2967,3113,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013449329127395,0.666666666666667,0.079280964420662,0.010417083352855,0,0,0,0,0,0.85,0.009603461757726,0.869565217391304,0.079844000484693,0.005524926669546,0,0,0,0,0
2973,3119,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013446794115851,0.666666666666667,0.079275371666755,0.010408294483772,0,0,0,0,0,0.85,0.009601253601244,0.869565217391304,0.079818870575276,0.005499170875571,0,0,0,0,0
3307,3454,"Sen. Brownback, Sam [R-KS]",not_passed,1,1.27,0.01339330724616,0.666666666666667,0.079560711759448,0.009481290609831,1.34,0.011519431508275,0.709219858156028,0.079650853802257,0.010844207528441,0.85,0.009609091250274,0.869565217391304,0.080347491736031,0.005365139561496,0.86,0.010064278363662,0.87719298245614,0.089854428798868,0.003205193785927
3330,3477,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013391036759739,0.666666666666667,0.079508209991781,0.009515679831721,0,0,0,0,0,0.85,0.009604014876352,0.869565217391304,0.080266648088159,0.00538204500372,0,0,0,0,0
3332,3479,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.27,0.013387795465616,0.666666666666667,0.079504377363051,0.009515679831721,0,0,0,0,0,0.85,0.009602709903443,0.869565217391304,0.080269737821612,0.00538204500372,0,0,0,0,0
3512,3660,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.28,0.013196297157049,0.671140939597315,0.077714173379964,0.009900957713863,0,0,0,0,0,0.86,0.009487372473647,0.87719298245614,0.079816165311145,0.005579261513013,0,0,0,0,0
3548,3696,"Sen. Brownback, Sam [R-KS]",not_passed,20,1.29,0.014381024868318,0.671140939597315,0.084109732508933,0.009551207663675,1.055,0.009057028439031,0.670241658200712,0.058219650743604,0.00698955771553,0.87,0.010609498299395,0.884955752212389,0.089518867000192,0.003907177660944,0.7545,0.009025463250115,0.811223373827537,0.081520893085485,0.003303952113818
3639,3788,"Sen. Brownback, Sam [R-KS]",not_passed,3,1.29,0.014443483642205,0.671140939597315,0.084077453016903,0.009517392760447,1.30333333333333,0.017250464909217,0.695269091495507,0.113043092397854,0.006582604796062,0.87,0.010773967943764,0.884955752212389,0.092301820312829,0.003537432992099,0.846666666666667,0.010663876314447,0.879089522506103,0.099928318017878,0.004142059648471
3720,3870,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.3,0.014246691174451,0.675675675675676,0.082960562444197,0.009757900192155,0,0,0,0,0,0.87,0.010686384836423,0.884955752212389,0.091032193049035,0.003560506372194,0,0,0,0,0
3784,3935,"Sen. Brownback, Sam [R-KS]",not_passed,0,1.3,0.014195655533881,0.675675675675676,0.082170134406141,0.009903808299076,0,0,0,0,0,0.87,0.01029154450375,0.884955752212389,0.087333955236138,0.003611096815782,0,0,0,0,0
143,245,"Sen. Bunning, Jim [R-KY]",not_passed,22,0.31,0.016267813197246,0.260869565217391,0.043628138960883,0.00774788714372,0.220909090909091,0.009309296669989,0.286594325131314,0.033155417594276,0.00592618163892,0.26,0.012207548659179,0.571428571428571,0.078175140762852,0.009342284171605,0.203181818181818,0.009658559614534,0.555799835591242,0.075270475951991,0.006815698122395
331,439,"Sen. Bunning, Jim [R-KY]",not_passed,28,0.65,0.01789988343267,0.411081081081081,0.11417593126989,0.015832493775648,0.546785714285714,0.01152434242522,0.459439481072991,0.085715490851073,0.010048969236635,0.51,0.012531809330329,0.671140939597315,0.106863851795131,0.013094942158029,0.443214285714286,0.011891133271334,0.651695715664115,0.111468575342363,0.007314740495446
526,646,"Sen. Bunning, Jim [R-KY]",not_passed,4,0.78,0.013749798680842,0.514350649350649,0.090089718473452,0.015091954651993,0.5125,0.007085376238238,0.508047226375638,0.045458216964024,0.007003343127475,0.57,0.011883570797944,0.699300699300699,0.108153675634278,0.006052588991297,0.455,0.009087179407528,0.652287928299489,0.08016569253078,0.004837829364668
630,755,"Sen. Bunning, Jim [R-KY]",not_passed,2,0.82,0.01314623599655,0.555723270440252,0.093061353975564,0.016727490169727,1.11,0.027696128428695,0.575641286817757,0.215953134463067,0.011217081268262,0.58,0.01068478779012,0.704225352112676,0.091764780285906,0.005032202256441,0.795,0.017858420048084,0.83057623380204,0.161856557347823,0.010464205921308
649,774,"Sen. Bunning, Jim [R-KY]",not_passed,3,0.83,0.012591890217024,0.568888888888889,0.08914974930824,0.015739446388674,0.333333333333333,0.001954505344391,0.555704966229378,0.001874647314507,0.004374863196933,0.59,0.010540817175795,0.709219858156028,0.090042327159416,0.005472567326988,0.316666666666667,0.005621686675741,0.595069948883508,0.040933512189899,0.001913949323373
827,957,"Sen. Bunning, Jim [R-KY]",not_passed,1,0.87,0.011049976795437,0.591761006289308,0.076822673988416,0.015500676126329,0.78,0.004449680774013,0.691838235294118,0.017016399659281,0.021304662176555,0.62,0.010000215437747,0.72463768115942,0.086859612158053,0.005592572677879,0.64,0.010133235578849,0.735294117647059,0.095809435849847,0.005770133332364
897,1027,"Sen. Bunning, Jim [R-KY]",not_passed,0,0.87,0.010504144252207,0.591761006289308,0.072632750917743,0.016206387951533,0,0,0,0,0,0.62,0.009999907190028,0.72463768115942,0.088484252983732,0.005339885778987,0,0,0,0,0
970,1100,"Sen. Bunning, Jim [R-KY]",not_passed,6,0.91,0.010777651661437,0.604025157232704,0.078331901815343,0.013001422659608,1.035,0.013267604612089,0.644401183689686,0.10799966004862,0.01101130551061,0.66,0.009840162816789,0.746268656716418,0.088611952555235,0.006293091181869,0.76,0.012213912039612,0.813998883179337,0.120437862619968,0.005819294024301
1022,1153,"Sen. Bunning, Jim [R-KY]",not_passed,3,0.94,0.010645412520034,0.6125625,0.075061404053345,0.012366884656605,0.713333333333333,0.00844396484561,0.601717480307122,0.053544253626998,0.007533092114474,0.67,0.009692913779802,0.75187969924812,0.088138040826875,0.006371449806347,0.546666666666667,0.008340894519441,0.692405249807921,0.074057246655194,0.002968875577526
1069,1200,"Sen. Bunning, Jim [R-KY]",not_passed,10,0.98,0.011417820361271,0.616415094339623,0.078929150953842,0.010434276114494,0.755,0.008847347131835,0.618415662091096,0.057234559260592,0.008524149410062,0.7,0.009800629480248,0.769230769230769,0.087329071499748,0.006251233347004,0.59,0.009004426027898,0.721902775051814,0.076571327207338,0.004040608431449
1162,1293,"Sen. Bunning, Jim [R-KY]",not_passed,6,1.01,0.011705356472528,0.624267515923567,0.081874910054067,0.011851303306304,1.045,0.01310534199386,0.651437550740199,0.109928665647896,0.008973288837073,0.73,0.009748688296534,0.78740157480315,0.086358947721996,0.008102277585567,0.75,0.012312688405253,0.80899332499412,0.12290925695894,0.004687731201471
1203,1334,"Sen. Bunning, Jim [R-KY]",not_passed,2,1.03,0.011528455234068,0.624267515923567,0.081779564419397,0.01046133023165,0.75,0.005720114182367,0.624267515923567,0.044617817744308,0.006988560046668,0.74,0.009738543473328,0.793650793650794,0.086394174859461,0.007813792426037,0.585,0.008457739820859,0.706722605134352,0.07923450902416,0.002957754926823
1367,1499,"Sen. Bunning, Jim [R-KY]",not_passed,1,1.08,0.011194180692598,0.640588235294118,0.079088870933935,0.011889922757406,0.5,0.006096454365572,0.532663043478261,0.027556185127957,0.002691224263254,0.75,0.009570031247083,0.8,0.086109588017618,0.006526366458466,0.41,0.005247381066127,0.628930817610063,0.036237024432833,0.001815122785817
1826,1960,"Sen. Bunning, Jim [R-KY]",not_passed,6,1.15,0.010582401612197,0.657785234899329,0.069518985846337,0.012563972877199,1.00166666666667,0.012970907420908,0.629312465677743,0.104117242927303,0.005755913845117,0.76,0.009120081750862,0.806451612903226,0.080338741722096,0.005739055832622,0.75,0.010675225799724,0.809507768808024,0.101044499479437,0.003561075889206
2151,2289,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.15,0.00980910990831,0.666666666666667,0.062200670366193,0.013469444544763,0,0,0,0,0,0.76,0.008611984123671,0.806451612903226,0.074315207990104,0.00538446774212,0,0,0,0,0
2739,2884,"Sen. Bunning, Jim [R-KY]",not_passed,1,1.16,0.008591785553307,0.671140939597315,0.053691373371529,0.013573763403089,1.1,0.005462683272742,0.72463768115942,0.05341550118453,0.008984552217881,0.76,0.008143078788108,0.806451612903226,0.069639218275554,0.00423359112665,0.77,0.008276550467672,0.813008130081301,0.080058349640809,0.003686122727243
3031,3177,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.17,0.00849300257612,0.675675675675676,0.053207554024312,0.013985766845785,0,0,0,0,0,0.76,0.008159653533146,0.806451612903226,0.070103809764074,0.004056307754692,0,0,0,0,0
3032,3178,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.17,0.00849300257612,0.675675675675676,0.053207554024312,0.013985766845785,0,0,0,0,0,0.76,0.008159653533146,0.806451612903226,0.070103809764074,0.004056307754692,0,0,0,0,0
3033,3179,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.17,0.00849300257612,0.675675675675676,0.053207554024312,0.013985766845785,0,0,0,0,0,0.76,0.008159653533146,0.806451612903226,0.070103809764074,0.004056307754692,0,0,0,0,0
3034,3180,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.17,0.00849300257612,0.675675675675676,0.053207554024312,0.013985766845785,0,0,0,0,0,0.76,0.008159653533146,0.806451612903226,0.070103809764074,0.004056307754692,0,0,0,0,0
3035,3181,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.17,0.00849300257612,0.675675675675676,0.053207554024312,0.013985766845785,0,0,0,0,0,0.76,0.008159653533146,0.806451612903226,0.070103809764074,0.004056307754692,0,0,0,0,0
3178,3325,"Sen. Bunning, Jim [R-KY]",not_passed,10,1.2,0.009060759541575,0.675675675675676,0.056901027847622,0.012449302880857,1.099,0.008863189961118,0.694646525187757,0.066160948654253,0.00752283664059,0.78,0.008215670938584,0.819672131147541,0.070244580209863,0.004434738356878,0.765,0.009348204177754,0.814648269496724,0.087509967660301,0.003234963654155
3366,3513,"Sen. Bunning, Jim [R-KY]",not_passed,1,1.2,0.008991680845741,0.675675675675676,0.056779958248509,0.012509154968771,0.85,0.002433616098231,0.769230769230769,0.006138947796319,0.008680172153281,0.78,0.008133243866874,0.819672131147541,0.069977793127305,0.004508962371647,0.74,0.006465543017764,0.793650793650794,0.049915672300088,0.006983477890867
3454,3602,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.21,0.008854643945583,0.680272108843537,0.056097504726293,0.012706036070521,0,0,0,0,0,0.79,0.008160076846615,0.826446280991735,0.070437034915638,0.004523530241143,0,0,0,0,0
3475,3623,"Sen. Bunning, Jim [R-KY]",not_passed,8,1.22,0.009346399198425,0.684931506849315,0.059495642817179,0.012311347846287,1.13625,0.009008297908501,0.693121815715197,0.073000198052574,0.008055699249765,0.79,0.008032135528218,0.826446280991735,0.068796723106478,0.004707332508175,0.79,0.009441036636205,0.829924190931284,0.089428917577647,0.00346267672773
3822,3974,"Sen. Bunning, Jim [R-KY]",not_passed,1,1.24,0.009042022289705,0.694444444444444,0.056731299427448,0.01201486415928,1.38,0.015656982301936,0.671140939597315,0.134934981533997,0.008366378987553,0.81,0.00821848060131,0.840336134453782,0.071738463976419,0.004626715304817,0.93,0.013211285130964,0.934579439252336,0.140029701197582,0.002898084359323
3839,3992,"Sen. Bunning, Jim [R-KY]",not_passed,0,1.24,0.009053995076938,0.694444444444444,0.056827122111699,0.012016734857054,0,0,0,0,0,0.81,0.008212975030777,0.840336134453782,0.071564318252586,0.0045841610749,0,0,0,0,0
33,134,"Sen. Burns, Conrad R. [R-MT]",not_passed,5,0.14,0.004325428007567,0.181855670103093,0.024620061428549,0.002668422318422,0.148,0.007253261766525,0.206653531747458,0.047557086823988,0.018554782462674,0.14,0.009467381261191,0.53475935828877,0.090493354330286,0.005569356842406,0.142,0.009230481516823,0.520557391989715,0.083080730573146,0.004999494218786
189,293,"Sen. Burns, Conrad R. [R-MT]",not_passed,7,0.25,0.006716126740928,0.344201680672269,0.02886576127673,0.013427153654426,0.248571428571429,0.008588108076492,0.329985435806617,0.037462874185142,0.004856010327711,0.23,0.008553990602646,0.561797752808989,0.069104394775677,0.003248752259732,0.225714285714286,0.009848250264973,0.565779242146906,0.080203149351282,0.006459920306571
562,687,"Sen. Burns, Conrad R. [R-MT]",not_passed,4,0.45,0.003870234690528,0.529411764705882,0.019340193683535,0.00532152771367,0.7025,0.010137961754876,0.557377401555831,0.084191461399152,0.00627323818246,0.36,0.006820736269571,0.609756097560976,0.050788020536225,0.002185317464302,0.5675,0.011873925770442,0.707942087018888,0.121986188841971,0.004898565725896
571,696,"Sen. Burns, Conrad R. [R-MT]",not_passed,3,0.49,0.005108832786742,0.544802631578947,0.024908267585312,0.006946098504656,0.723333333333333,0.016106177031364,0.510849517027042,0.101180391710565,0.014341773946938,0.38,0.007032015209278,0.617283950617284,0.051145357251396,0.002915512553291,0.583333333333333,0.01247669242927,0.730527737964784,0.099122815173214,0.008762108470765
696,823,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.57,0.004926726177486,0.598441558441558,0.023320903591133,0.005623327291117,0,0,0,0,0,0.44,0.007208644293501,0.641025641025641,0.055275601054643,0.002541527580379,0,0,0,0,0
697,824,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.57,0.004926726177486,0.598441558441558,0.023320903591133,0.005623327291117,0,0,0,0,0,0.44,0.007208644293501,0.641025641025641,0.055275601054643,0.002541527580379,0,0,0,0,0
699,826,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.57,0.004926466872409,0.598441558441558,0.023296858403113,0.005623327291117,0,0,0,0,0,0.44,0.007207525150835,0.641025641025641,0.055221226466527,0.002541527580379,0,0,0,0,0
771,899,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.58,0.004563749990163,0.610974025974026,0.021115543245961,0.006279454621615,0,0,0,0,0,0.45,0.007177556706137,0.645161290322581,0.056383262162522,0.002431686102908,0,0,0,0,0
801,931,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.58,0.004437959797525,0.610974025974026,0.020569325431187,0.006143679522449,0,0,0,0,0,0.45,0.007077950408412,0.645161290322581,0.055624410080825,0.002346062043792,0,0,0,0,0
846,976,"Sen. Burns, Conrad R. [R-MT]",passed,0,0.59,0.004362915840671,0.614967320261438,0.019757213574943,0.00635238191643,0,0,0,0,0,0.46,0.007062701448554,0.649350649350649,0.054571887533095,0.002535981501036,0,0,0,0,0
847,977,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.59,0.004362915840671,0.614967320261438,0.019757213574943,0.00635238191643,0,0,0,0,0,0.46,0.007062701448554,0.649350649350649,0.054571887533095,0.002535981501036,0,0,0,0,0
866,996,"Sen. Burns, Conrad R. [R-MT]",not_passed,2,0.61,0.004487993565703,0.619013157894737,0.020511676755104,0.006962001097824,0.61,0.00659238008172,0.584500135046495,0.042789602657294,0.007926467526225,0.47,0.007365681381157,0.65359477124183,0.05745511163383,0.002626775323876,0.51,0.008796213434263,0.674177639020859,0.078403290100117,0.002900405001143
867,997,"Sen. Burns, Conrad R. [R-MT]",passed,0,0.61,0.004487993565703,0.619013157894737,0.020511676755104,0.006962001097824,0,0,0,0,0,0.47,0.007365681381157,0.65359477124183,0.05745511163383,0.002626775323876,0,0,0,0,0
1068,1199,"Sen. Burns, Conrad R. [R-MT]",not_passed,0,0.7,0.004014208862599,0.66222972972973,0.017694468929941,0.006156201119219,0,0,0,0,0,0.55,0.007338104599462,0.689655172413793,0.056524368381185,0.003197146936885,0,0,0,0,0
1088,1219,"Sen. Burns, Conrad R. [R-MT]",passed,0,0.7,0.004015523456311,0.66222972972973,0.017851787069121,0.006216264861896,0,0,0,0,0,0.55,0.007290761834817,0.689655172413793,0.055683192140363,0.003250244944794,0,0,0,0,0
1151,1282,"Sen. Burns, Conrad R. [R-MT]",passed,0,0.7,0.003964434469884,0.66222972972973,0.017579458654918,0.005110290293383,0,0,0,0,0,0.55,0.007322539233611,0.689655172413793,0.058097373405289,0.002789377404395,0,0,0,0,0
1240,1372,"Sen. Burns, Conrad R. [R-MT]",not_passed,3,0.74,0.004148115283014,0.671301369863014,0.019967200194361,0.006318161906076,0.99,0.013375770560688,0.662152919261532,0.101600323178385,0.006239762435865,0.58,0.007593893480819,0.704225352112676,0.06146173299941,0.003147214263463,0.696666666666667,0.010674358093666,0.779791841684215,0.098623292302792,0.00376500110532
